agency_cd	site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	gw_begin_date	gw_end_date	gw_count_nu	d_top_2
USGS	474537099343701	47.760281350000000	-99.577346899999995	F	NAD83	1593.66	.01	NGVD29	79	1965-10-21	1992-12-01	71	25.000000000000000
USGS	474628098113701	47.774440100000000	-98.193987600000000	T	NAD83	1460	10	NGVD29	143	1969-07-29	1994-11-17	92	21.298070907592773
USGS	474629100522101	47.774724169999999	-100.872922299999999	S	NAD83	1984.5	.1	NGVD29	79	1967-09-14	1979-01-29	88	17.043329238891602
USGS	474635100530901	47.776390890000002	-100.886256000000003	S	NAD83	1985	5	NGVD29	48	1969-12-19	1979-01-29	72	16.891660690307617
USGS	474712098304401	47.788331460000002	-98.512324399999997	F	NAD83	1458.52	.01	NGVD29	240	1968-07-24	1994-11-17	157	18.006500244140625
USGS	474722099462301	47.789447289999998	-99.773457399999998	F	NAD83	1599.29	.01	NGVD29	99	1966-08-15	1993-12-06	189	23.987850189208984
USGS	474740098324301	47.795553689999998	-98.544269499999999	S	NAD83	1462.74	.01	NGVD29	163	1984-04-03	1993-10-31	80	17.830659866333008
USGS	474744098132901	47.795551699999997	-98.225099400000005	F	NAD83	1440	10	NGVD29	237	1968-06-01	1994-11-17	104	21.839540481567383
USGS	474744098132902	47.795551699999997	-98.225099400000005	F	NAD83	1440	10	NGVD29	70	1968-06-01	1994-11-17	105	21.839540481567383
USGS	474745098160601	47.795829900000001	-98.268710999999996	F	NAD83	1525	5.	NGVD29	163	1970-07-01	1994-11-17	71	24.070529937744141
USGS	474806098133401	47.801662870000001	-98.226488399999994	1	NAD83	1481.00	.01	NAVD88	253	1968-08-20	2015-06-18	349	22.504909515380859
USGS	474806098335901	47.801664799999998	-98.566770000000005	S	NAD83	1462.2	.1	NGVD29	178	1981-09-24	1993-10-31	100	17.565059661865234
USGS	474812098312101	47.802776049999999	-98.522880299999997	F	NAD83	1460.44	.01	NGVD29	181	1970-07-01	1993-10-31	134	18.337619781494141
USGS	474814103104701	47.803908300000003	-103.180190199999998	F	NAD83	2001.8	.1	NGVD29	104	1979-12-04	2000-10-12	95	4.111267089843750
USGS	474814103104702	47.803908300000003	-103.180190199999998	1	NAD83	2004.27	.01	NAVD88	103	2001-10-03	2020-11-18	143	4.111267089843750
USGS	474817100063801	47.804722290000001	-100.110963499999997	F	NAD83	1630.16	0.1	NAVD88	133	1978-07-21	2020-11-06	232	24.381040573120117
USGS	474835098184201	47.809719200000004	-98.312044900000004	F	NAD83	1487	1.	NGVD29	163	1970-07-01	1995-09-09	145	25.000000000000000
USGS	474855119303901	47.814867300000003	-119.511707700000002	F	NAD83	2215	50	NGVD29	60	1974-04-20	1990-12-24	85	7.347777843475342
USGS	474855119303902	47.814867300000003	-119.511707700000002	F	NAD83	2215	50	NGVD29	152	1974-04-20	1990-12-24	71	7.347777843475342
USGS	474855119303904	47.814867300000003	-119.511707700000002	F	NAD83	2215	50	NGVD29	610	1974-04-20	1990-12-24	81	7.347777843475342
USGS	474855119303905	47.814867300000003	-119.511707700000002	F	NAD83	2215	50	NGVD29	760	1974-04-20	1990-12-24	74	7.347777843475342
USGS	474857098402001	47.818331489999998	-98.673438899999994	S	NAD83	1476.21	.01	NGVD29	17	1952-06-17	1994-03-08	210	15.302550315856934
USGS	474857098425501	47.818331399999998	-98.716217400000005	S	NAD83	1478.89	.01	NGVD29	28.4	1970-05-08	1993-10-31	153	14.848210334777832
USGS	474857098441202	47.818331350000001	-98.738162299999999	S	NAD83	1474.76	.01	NGVD29	12.7	1970-05-08	1994-03-08	68	18.054140090942383
USGS	474858098352401	47.818331659999998	-98.588159599999997	S	NAD83	1472.46	.01	NGVD29	155	1981-10-23	1993-10-31	100	17.236940383911133
USGS	474858098375601	47.818331569999998	-98.630660300000002	S	NAD83	1474.13	.01	NGVD29	17.5	1952-06-17	1994-03-08	87	16.400600433349609
USGS	474902098195701	47.817219399999999	-98.332878500000007	F	NAD83	1483	1	NGVD29	220	1968-06-28	1995-09-09	153	25.000000000000000
USGS	474902098211501	47.817219600000001	-98.354545400000006	F	NAD83	1484	1.	NGVD29	100	1970-07-01	1995-09-09	144	25.000000000000000
USGS	474940114332901	47.827719569999999	-114.559018300000005	S	NAD83	2930	10	NGVD29	250	1975-07-24	1994-07-19	78	0.628845214843750
USGS	474956098285901	47.832220749999998	-98.483435799999995	F	NAD83	1453.73	.01	NGVD29	170	1968-07-17	1993-10-31	162	20.577270507812500
USGS	474957097343501	47.832488900000001	-97.576753699999998	S	NAD83	1127	1	NGVD29	126	1965-09-01	1995-09-20	104	24.453310012817383
USGS	474957098312702	47.831943060000000	-98.525658699999994	F	NAD83	1468.02	.01	NGVD29	203	1984-04-03	1993-10-31	80	18.670930862426758
USGS	474957098340801	47.833054099999998	-98.566215000000000	S	NAD83	1473.07	.01	NGVD29	173	1984-04-04	1993-10-31	78	17.877559661865234
USGS	474957098413701	47.832498299999997	-98.693995000000001	S	NAD83	1472.94	.01	NGVD29	20	1973-06-22	1993-10-31	132	14.762630462646484
USGS	474958100565001	47.832781199999999	-100.947647799999999	F	NAD83	2046	1	NGVD29	20	1975-07-02	1994-12-16	155	13.479980468750000
USGS	475005099445601	47.834726300000000	-99.749291600000006	F	NAD83	1576.33	.01	NGVD29	267	1965-11-10	1993-11-21	71	21.067260742187500
USGS	475036098390201	47.843331870000000	-98.652050000000003	S	NAD83	1468.53	.01	NGVD29	126	1981-04-09	1993-10-31	101	16.072509765625000
USGS	475043098312701	47.846109900000002	-98.525658899999996	F	NAD83	1462.64	.01	NGVD29	203	1969-10-16	1993-11-01	143	18.986879348754883
USGS	475043098362101	47.845276400000003	-98.606215899999995	S	NAD83	1471.5	.1	NGVD29	42	1981-09-24	1993-06-30	87	17.200500488281250
USGS	475044098453901	47.845553899999999	-98.761218999999997	S	NAD83	1477.89	.01	NGVD29	20	1970-05-07	1994-03-15	60	21.387699127197266
USGS	475047098323601	47.846665399999999	-98.544270400000002	F	NAD83	1460.56	.01	NGVD29	203	1969-09-16	1993-11-01	130	18.257749557495117
USGS	475047098413101	47.847498500000000	-98.694828700000002	F	NAD83	1473.77	.01	NGVD29	24	1968-08-13	1994-11-19	79	15.000490188598633
USGS	475048098340201	47.847498700000003	-98.566215200000002	F	NAD83	1465.88	.01	NGVD29	170	1967-11-15	1993-10-31	153	17.955690383911133
USGS	475054098414101	47.848331860000002	-98.695106499999994	F	NAD83	1472.86	.01	NGVD29	11	1968-07-17	1979-06-19	75	15.000490188598633
USGS	475105098430402	47.851387400000000	-98.718162599999999	S	NAD83	1477.1	.1	NGVD29	61	1983-04-05	1993-10-31	87	16.330080032348633
USGS	475112117311501	47.855750000000000	-117.520527799999996	5	NAD83	2123	15	NAVD88	30	1947-06-30	1973-11-28	169	2.883057117462158
USGS	475132099083901	47.861665600000002	-99.147346700000000	F	NAD83	1494.04	.01	NGVD29	21	1967-10-02	1994-11-19	102	25.000000000000000
USGS	475137098300901	47.860554499999999	-98.499825299999998	F	NAD83	1465.31	.01	NGVD29	173	1984-04-04	1993-11-01	79	21.518249511718750
USGS	475138098313601	47.860554499999999	-98.525936900000005	S	NAD83	1476.9	.1	NGVD29	203	1984-04-03	1993-11-01	81	19.302829742431641
USGS	475139098444501	47.861943089999997	-98.749274499999999	F	NAD83	1475.29	.01	NGVD29	42	1967-10-04	1994-11-19	124	19.457000732421875
USGS	475139099484801	47.860837199999999	-99.813737599999996	F	NAD83	1602.97	.01	NAVD88	238	1967-11-01	2015-06-09	435	21.395139694213867
USGS	475139099484802	47.860837199999999	-99.813737599999996	F	NAD83	1602	5.	NGVD29	77	1967-11-01	1995-09-10	182	21.395139694213867
USGS	475139099534701	47.860836180000000	-99.896794200000002	F	NAD83	1605	5	NGVD29	263	1969-07-07	1995-09-10	131	25.000000000000000
USGS	475139099534702	47.860836180000000	-99.896794200000002	F	NAD83	1605	5	NGVD29	72	1969-07-07	1995-09-10	132	25.000000000000000
USGS	475144098313601	47.860554499999999	-98.525936900000005	S	NAD83	1476.63	.01	NGVD29	18	1970-05-19	1994-03-08	64	19.302829742431641
USGS	475146098340501	47.864443399999999	-98.549270800000002	S	NAD83	1464.08	.01	NGVD29	193	1984-04-04	1993-10-31	81	18.400150299072266
USGS	475147100013001	47.863056999999998	-100.025407200000004	F	NAD83	1630	5.	NGVD29	163	1970-06-24	1995-09-10	81	24.381010055541992
USGS	475150103515201	47.863908649999999	-103.864926499999996	F	NAD83	1965	5	NGVD29	121	1979-12-06	1995-08-13	67	3.777282953262329
USGS	475224098443202	47.872369399999997	-98.743955600000007	1	NAD83	1480.77	.01	NAVD88	67	1951-08-31	2020-11-05	597	19.523830413818359
USGS	475225098340201	47.874999080000002	-98.565937899999994	F	NAD83	1466.17	.01	NGVD29	16	1967-11-15	1993-10-31	201	18.567689895629883
USGS	475225098340202	47.874999080000002	-98.565937899999994	F	NAD83	1466.73	.01	NGVD29	204	1969-09-16	1993-10-31	155	18.567689895629883
USGS	475225098401401	47.876387800000003	-98.673439999999999	F	NAD83	1473.7	.1	NGVD29	47	1967-11-15	1994-03-16	69	16.489620208740234
USGS	475225098444501	47.873609899999998	-98.746219100000005	F	NAD83	1480	5	NGVD29	70	1967-09-05	1980-09-29	76	19.523830413818359
USGS	475225100075501	47.873612270000002	-100.132354399999997	F	NAD83	1605	5.	NGVD29	177	1967-11-01	1994-09-05	147	25.000000000000000
USGS	475229098301801	47.875276900000003	-98.505381200000002	F	NAD83	1505.31	.01	NGVD29	223	1984-04-04	1993-11-01	80	21.643650054931641
USGS	475230098312901	47.874999099999997	-98.525103799999997	S	NAD83	1453.2	.1	NGVD29	200	1968-08-20	1991-07-28	87	20.423099517822266
USGS	475230098392201	47.876387860000001	-98.657328600000000	F	NAD83	1469.35	.01	NGVD29	95	1968-06-26	1994-03-16	143	16.885440826416016
USGS	475232098444502	47.875554399999999	-98.746219199999999	S	NAD83	1481.9	.1	NGVD29	40	1983-04-05	1993-10-31	89	19.829410552978516
USGS	475236098324201	47.876110199999999	-98.547326499999997	S	NAD83	1479.3	.1	NGVD29	261	1978-06-01	1993-11-01	133	18.831569671630859
USGS	475236103503402	47.876686790000001	-103.843259200000006	F	NAD83	1983	1	NGVD29	153	1977-03-23	1995-08-13	86	4.107360839843750
USGS	475237098443201	47.876665500000001	-98.742608000000004	S	NAD83	1482.13	.01	NGVD29	36	1983-04-05	1993-10-31	82	19.829410552978516
USGS	475238099573801	47.877224499999997	-99.960961999999995	F	NAD83	1605.00	5	NGVD29	220	1969-07-08	1995-09-10	170	25.000000000000000
USGS	475244098371801	47.878887900000002	-98.622050200000004	S	NAD83	1476.9	.1	NGVD29	81	1979-08-08	1993-10-31	65	17.644100189208984
USGS	475244098375601	47.878887900000002	-98.632605900000001	S	NAD83	1468.2	.1	NGVD29	45	1980-04-07	1993-10-31	117	17.479190826416016
USGS	475250098364001	47.880276870000003	-98.609272200000007	S	NAD83	1469.57	.01	NGVD29	146	1979-08-07	1993-10-31	120	17.776029586791992
USGS	475250098364002	47.880276870000003	-98.608994400000000	S	NAD83	1469.48	.01	NGVD29	58	1979-08-07	1993-10-31	120	17.776029586791992
USGS	475256098425501	47.882221199999996	-98.715663199999995	S	NAD83	1472.6	.1	NGVD29	53	1983-04-05	1993-10-31	89	16.068759918212891
USGS	475258098375001	47.884165779999996	-98.630661599999996	F	NAD83	1481.94	1	NGVD29	38	1967-11-02	2002-08-20	385	18.270839691162109
USGS	475300100400901	47.883337259999998	-100.669586699999996	F	NAD83	1620	5	NGVD29	192	1978-08-22	1995-06-04	72	17.734069824218750
USGS	475317098350802	47.890554799999997	-98.587049699999994	F	NAD83	1474.85	.01	NGVD29	177	1969-11-19	1993-10-30	176	18.890619277954102
USGS	475317098355601	47.891110349999998	-98.600661000000002	F	NAD83	1484.14	.01	NGVD29	166	1969-11-19	1993-10-31	207	18.654510498046875
USGS	475321103574901	47.889186160000001	-103.964096600000005	F	NAD83	1886.6	.1	NGVD29	29.8	1987-06-19	1997-09-29	142	2.804382085800171
USGS	475322098313601	47.889165960000000	-98.526215199999996	F	NAD83	1490.16	.01	NGVD29	203	1969-11-19	1993-11-01	178	20.358829498291016
USGS	475322098332001	47.889721489999999	-98.557882500000005	S	NAD83	1475.38	.1	NGVD29	231	1978-06-01	1993-10-30	130	19.362819671630859
USGS	475322098370801	47.891110300000001	-98.618717000000004	S	NAD83	1481.02	.01	NGVD29	151	1978-05-17	1993-10-31	126	18.418430328369141
USGS	475323098375601	47.889721399999999	-98.632606100000004	S	NAD83	1486	1	NGVD29	138	1979-08-08	1993-10-31	121	18.270839691162109
USGS	475323098382401	47.891110300000001	-98.641217400000002	S	NAD83	1483.25	.01	NGVD29	33	1978-06-01	1993-10-31	132	18.093780517578125
USGS	475323100092101	47.889723560000000	-100.156244200000003	F	NAD83	1605	5.	NGVD29	262	1968-11-20	1995-09-10	94	25.000000000000000
USGS	475329098351401	47.891388100000000	-98.587049699999994	1	NAD83	1477.62	1	NGVD29	21	1975-10-14	2002-08-20	180	19.609380722045898
USGS	475330098425801	47.891665779999997	-98.716496699999993	F	NAD83	1471	1	NGVD29	25	1968-01-13	1986-08-06	61	17.949039459228516
USGS	475348098324201	47.896943800000003	-98.547049000000001	S	NAD83	1494.35	.01	NGVD29	241	1978-12-14	1993-10-30	127	20.130189895629883
USGS	475409098350801	47.905277200000000	-98.587050000000005	F	NAD83	1493.66	.01	NGVD29	204	1969-09-16	1993-10-30	149	20.328159332275391
USGS	475409098402304	47.902499300000002	-98.673440499999998	F	NAD83	1489	1	NGVD29	31	1952-01-04	1993-11-17	107	19.177150726318359
USGS	475411097373001	47.903045669999997	-97.625365000000002	S	NAD83	1127	5	NGVD29	53	1965-09-01	1995-09-20	111	22.309749603271484
USGS	475414098325201	47.903888299999998	-98.547604699999994	S	NAD83	1509.25	.01	NGVD29	224	1969-09-16	1993-10-30	183	20.779510498046875
USGS	475414098340801	47.904166099999998	-98.569549600000002	F	NAD83	1490.58	.01	NGVD29	203	1969-11-19	1993-10-30	175	20.508699417114258
USGS	475416099281401	47.904451100000003	-99.470964499999994	F	NAD83	1557	5.	NGVD29	146	1968-07-25	1995-09-10	229	25.000000000000000
USGS	475417117210501	47.904194400000002	-117.352110999999994	5	NAD83	1844	15	NAVD88	157	1962-12-21	1973-01-02	80	2.279845952987671
USGS	475420098312601	47.904166099999998	-98.525659800000000	F	NAD83	1512.61	.01	NGVD29	183	1984-04-04	1993-11-01	81	21.450899124145508
USGS	475420098320401	47.904443899999997	-98.535937799999999	S	NAD83	1509.53	.01	NGVD29	238	1978-12-15	1993-11-01	127	21.033330917358398
USGS	475452103570101	47.914464379999998	-103.950762999999995	F	NAD83	1880	10	NGVD29	25	1987-06-16	1997-09-29	146	2.526489019393921
USGS	475502091494601	47.917124000000001	-91.829585199999997	S	NAD83	1347.67	.80	NAVD88	9.0	1970-10-29	1992-04-01	159	0.100006103515625
USGS	475502098492501	47.919999099999998	-98.824834800000005	F	NAD83	1485.85	1	NGVD29	66	1967-11-15	1994-11-19	97	23.375980377197266
USGS	475502117212001	47.916388890000000	-117.357500000000002	5	NAD83	1864	15	NAVD88	100	1964-07-17	1973-01-02	64	2.279845952987671
USGS	475506098355201	47.919999599999997	-98.597883800000005	S	NAD83	1494.15	.01	NGVD29	203	1973-09-01	1993-10-30	129	21.703189849853516
USGS	475509098563101	47.919998499999998	-98.937062299999994	F	NAD83	1541.46	.01	NGVD29	14	1967-11-15	1994-11-19	89	17.656520843505859
USGS	475512103370201	47.920022250000002	-103.617697800000002	F	NAD83	1963	1	NGVD29	161	1979-12-06	1995-08-14	65	4.110535144805908
USGS	475513098340802	47.919444069999997	-98.569271999999998	S	NAD83	1534.85	.01	NGVD29	263	1979-05-17	1993-10-30	109	21.890689849853516
USGS	475515099292101	47.920277779999999	-99.489166699999998	5	NAD83	1558.65	0.1	NAVD88	143	1969-11-19	2020-11-09	359	25.000000000000000
USGS	475525117465301	47.923666670000003	-117.781805599999998	S	NAD83	1789	1	NGVD29	20	1954-10-24	2010-04-14	188	0.782165527343750
USGS	475601099264701	47.932777780000002	-99.446111099999996	5	NAD83	1546.21	0.1	NAVD88	103	1969-11-19	2020-11-09	362	25.000000000000000
USGS	475609103564901	47.935853590000001	-103.947429799999995	F	NAD83	1878.5	.1	NGVD29	25	1987-06-25	1997-09-29	147	2.673522949218750
USGS	475609103585402	47.935853289999997	-103.982152999999997	S	NAD83	1875	5	NGVD29	24.9	1991-09-25	1997-09-29	88	3.071166992187500
USGS	475610098355801	47.934722000000001	-98.598995200000005	S	NAD83	1484.26	.01	NGVD29	203	1973-09-27	1994-03-08	60	23.168489456176758
USGS	475616103574701	47.937797900000000	-103.963541399999997	F	NAD83	1880.3	.1	NGVD29	25	1987-06-19	1997-09-29	146	2.643126964569092
USGS	475629103570901	47.941409180000001	-103.952985499999997	F	NAD83	1878.9	.1	NGVD29	25	1987-06-25	1997-09-29	147	2.600464105606079
USGS	475636104003001	47.943353170000002	-104.008820799999995	F	NAD83	1877.6	.1	NGVD29	33.9	1987-06-19	1997-09-29	146	3.313416004180908
USGS	475646097372201	47.946733299999998	-97.622691700000004	1	NAD83	1123.78	.01	NAVD88	60	1965-09-01	2020-10-05	573	22.130369186401367
USGS	475710098354901	47.951666690000003	-98.598717699999995	S	NAD83	1444.53	.01	NGVD29	143	1973-09-26	1993-08-30	66	24.633789062500000
USGS	475729101483401	47.958065800000000	-101.809888299999997	F	NAD83	2030	10	NGVD29	150	1965-06-17	1994-11-24	79	25.000000000000000
USGS	475736103581601	47.960020360000001	-103.971597399999993	F	NAD83	1874.8	.1	NGVD29	25	1987-06-19	1997-06-28	141	2.576111078262329
USGS	475736116341701	47.960149999999999	-116.572627800000006	1	NAD83	2294.83	0.1	NAVD88	351.	1943-02-06	2009-06-25	1697	0.133727997541428
USGS	475741098503901	47.963610590000002	-98.845392500000003	F	NAD83	1453	1	NGVD29	60	1967-11-15	1994-11-19	90	25.000000000000000
USGS	475743098341201	47.961944600000002	-98.569272799999993	S	NAD83	1449.44	.01	NGVD29	143	1973-10-05	1994-11-14	164	25.000000000000000
USGS	475750103551401	47.963909800000003	-103.921040199999993	S	NAD83	1872.4	.1	NGVD29	18	1964-01-01	1997-09-15	330	2.939392089843750
USGS	475751115130301	47.964109700000002	-115.218494000000007	S	NAD83	3470	10	NAVD88	nodata	2005-11-07	2017-11-09	61	0.099975600838661
USGS	475751115130801	47.964109680000000	-115.219882999999996	S	NAD83	3473	10	NAVD88	nodata	2005-11-07	2017-11-09	61	0.099975600838661
USGS	475753100181501	47.964725059999999	-100.304582800000006	F	NAD83	1595.35	.01	NGVD29	263	1971-01-07	1991-12-03	144	24.913759231567383
USGS	475800115131101	47.966609699999999	-115.220716499999995	S	NAD83	3465	20	NAVD88	nodata	2005-07-11	2017-11-09	61	0.099975600838661
USGS	475803098354901	47.965833500000002	-98.599273499999995	S	NAD83	1444.39	.01	NGVD29	130	1973-09-26	1994-11-14	85	25.000000000000000
USGS	475805115130201	47.967998700000003	-115.218216400000003	S	NAD83	3471	20	NAVD88	nodata	2005-11-07	2017-11-09	61	0.099975600838661
USGS	475807099031101	47.969720899999999	-99.055125099999998	F	NAD83	1581.87	1	NGVD29	103	1969-11-19	1994-11-19	72	25.000000000000000
USGS	475817103333401	47.971413069999997	-103.559918699999997	F	NAD83	1878	1	NGVD29	31	1979-12-06	1995-08-14	68	2.820189952850342
USGS	475823103553301	47.973076499999998	-103.926318300000005	S	NAD83	1870	1	NGVD29	105	1972-08-10	1992-11-24	268	2.906799077987671
USGS	475823103553302	47.973076499999998	-103.926318300000005	S	NAD83	1870	10	NGVD29	25	1991-09-25	1997-09-15	60	2.906799077987671
USGS	475824103541601	47.973354550000003	-103.904928699999999	S	NAD83	1867	1	NGVD29	nodata	1972-08-10	1982-11-02	150	3.095824956893921
USGS	475827099061501	47.976943400000003	-99.105127600000003	F	NAD83	1484.69	1	NGVD29	145	1967-11-02	2002-08-19	398	25.000000000000000
USGS	475836103574701	47.976687300000002	-103.963541699999993	F	NAD83	1871.1	.1	NGVD29	25	1987-06-25	1995-11-16	119	2.732727050781250
USGS	475840102295001	47.977792700000002	-102.497680799999998	F	NAD83	1892	1	NGVD29	158	1967-08-09	1994-12-13	244	10.511349678039551
USGS	475843104001101	47.978631389999997	-104.003542999999993	S	NAD83	1874.7	.1	NGVD29	28.1	1987-06-18	1997-09-29	145	2.563720941543579
USGS	475847101510401	47.979733500000002	-101.851555200000007	S	NAD83	2035	5	NGVD29	117	1965-06-17	1994-11-24	78	25.000000000000000
USGS	475850103552301	47.980576689999999	-103.923540500000001	S	NAD83	1865	1	NGVD29	nodata	1972-08-10	1997-09-15	334	3.000243902206421
USGS	475850104022501	47.980575600000002	-104.040767000000002	F	NAD83	1876.5	.1	NGVD29	23.3	1987-06-19	1997-03-19	136	2.428528070449829
USGS	475903104010801	47.984186899999997	-104.019377100000000	F	NAD83	1872	1	NGVD29	24	1987-06-19	1997-09-29	146	2.549743890762329
USGS	475904103531801	47.984465999999998	-103.888817200000005	S	NAD83	1868	1	NGVD29	nodata	1972-08-10	1997-09-15	333	3.224060058593750
USGS	475916104030201	47.987797870000001	-104.051045299999998	S	NAD83	1878.2	.1	NGVD29	28.6	1987-06-19	1997-09-29	146	2.409058094024658
USGS	475923098394001	47.988056049999997	-98.660386299999999	S	NAD83	1472.19	.01	NGVD29	303	1973-09-01	1993-10-31	121	25.000000000000000
USGS	475923103564001	47.989743259999997	-103.944929999999999	S	NAD83	1868	1	NGVD29	nodata	1972-08-10	1997-09-15	330	2.885559082031250
USGS	475930103523001	47.991688490000001	-103.875483500000001	S	NAD83	1869.4	.1	NGVD29	18	1972-08-10	1997-09-15	334	3.266174077987671
USGS	475933099021301	47.994720970000003	-99.039014199999997	F	NAD83	1495.25	.01	NGVD29	130	1968-08-20	1994-11-19	107	24.812040328979492
USGS	475934101483101	47.991400100000000	-101.808777199999994	F	NAD83	2030	10	NGVD29	17	1966-06-26	1994-11-24	149	25.000000000000000
USGS	475937099444801	47.993618759999997	-99.747073799999995	F	NAD83	1618	5.	NGVD29	49	1967-09-26	1994-11-26	67	22.718750000000000
USGS	475944098415901	47.995556160000000	-98.700109600000005	F	NAD83	1445	5	NGVD29	174	1968-08-21	1994-11-19	88	25.000000000000000
USGS	475944103541601	47.995577099999998	-103.904928900000002	S	NAD83	1871	1	NGVD29	153	1965-07-15	1995-08-14	266	3.143065929412842
USGS	480005098542001	48.004443889999997	-98.905952400000004	F	NAD83	1432.31	.01	NGVD29	120	1968-07-24	1994-11-19	101	23.922939300537109
USGS	480007122465301	48.001784100000002	-122.782971799999999	5	NAD83	135.52	1	NAVD88	95	1954-01-07	2009-12-17	74	3.446559906005859
USGS	480009098382301	48.001667300000001	-98.639274999999998	S	NAD83	1492.51	.01	NGVD29	203	1973-09-26	1993-10-31	72	25.000000000000000
USGS	480010103490902	48.002800370000003	-103.819648400000005	S	NAD83	1864	1	NGVD29	16	1968-04-25	1997-09-15	411	5.248900890350342
USGS	480034105195401	48.009461649999999	-105.332209399999996	S	NAD83	2040	10	NGVD29	180	1982-05-04	2020-10-01	93	14.453189849853516
USGS	480044098492201	48.010000200000000	-98.824281600000006	F	NAD83	1438.25	.01	NGVD29	113	1969-11-19	1994-12-02	77	25.000000000000000
USGS	480044103485901	48.012244879999997	-103.816870499999993	S	NAD83	1861.4	.1	NGVD29	44	1968-07-02	1995-08-14	295	5.402404785156250
USGS	480106101313601	48.018341599999999	-101.527109199999998	F	NAD83	2100	10	NGVD29	100	1965-06-17	1994-12-13	139	23.675109863281250
USGS	480120101571901	48.022234959999999	-101.955722499999993	1	NAD83	2094.73	1	NGVD29	71	1990-05-16	2005-09-08	119	25.000000000000000
USGS	480120101571902	48.022234959999999	-101.955722499999993	1	NAD83	2095	1	NGVD29	87	1990-05-16	2005-09-08	112	25.000000000000000
USGS	480124103485901	48.023356000000000	-103.816870499999993	S	NAD83	1860.28	.01	NGVD29	110	1968-07-02	1995-08-14	300	5.252501964569092
USGS	480124103502501	48.023355789999997	-103.840760099999997	S	NAD83	1858.67	.01	NGVD29	nodata	1968-03-03	1982-11-02	249	4.454285144805908
USGS	480129103511501	48.024744499999997	-103.854649499999994	S	NAD83	1872.61	1	NGVD29	86	1968-07-02	1997-09-15	395	3.865601062774658
USGS	480138098074101	48.027218269999999	-98.128434400000003	F	NAD83	1519.71	0.1	NAVD88	120	1948-07-24	2020-10-27	228	25.000000000000000
USGS	480212098393001	48.036667749999999	-98.658720799999998	F	NAD83	1487	1	NGVD29	61	1974-09-06	1995-09-03	82	25.000000000000000
USGS	480228098482501	48.036667399999999	-98.804559200000000	F	NAD83	1445.54	.01	NGVD29	143	1970-06-23	1995-10-13	156	25.000000000000000
USGS	480238098460901	48.043889999999998	-98.769557599999999	S	NAD83	1449	1	NGVD29	143	1973-09-11	1993-10-31	69	25.000000000000000
USGS	480300100220101	48.050003480000001	-100.367361900000006	F	NAD83	1564.09	.01	NGVD29	198	1976-10-19	1991-12-04	87	13.468020439147949
USGS	480351098552303	48.064166700000001	-98.923455000000004	S	NAD83	1465	5	NGVD29	122	1973-09-25	1997-04-28	170	25.000000000000000
USGS	480351099082101	48.064165899999999	-99.139575300000004	F	NAD83	1428	1	NGVD29	60	1950-10-01	1983-11-28	70	25.000000000000000
USGS	480357099481901	48.065838390000003	-99.805685900000000	F	NAD83	1572	1	NGVD29	38	1969-07-08	1994-11-26	78	21.464780807495117
USGS	480406103480001	48.068356299999998	-103.800480899999997	S	NAD83	1856	1	NGVD29	21	1953-03-18	1997-09-15	450	5.168883800506592
USGS	480406103502601	48.068355980000000	-103.841037799999995	S	NAD83	1900	1	NGVD29	75	1965-05-19	1995-08-14	148	4.688477039337158
USGS	480449099002402	48.080277369999997	-99.007070900000002	S	NAD83	1459.92	.01	NAVD88	120	1973-09-11	2020-10-26	306	25.000000000000000
USGS	480452100273201	48.081114900000003	-100.459307100000004	F	NAD83	1558.30	.01	NGVD29	163	1970-10-01	1992-12-02	115	9.503204345703125
USGS	480544100271201	48.095559150000000	-100.453751199999999	F	NAD83	1541.95	.01	NGVD29	263	1971-01-07	1992-12-02	206	8.900909423828125
USGS	480544114104501	48.095509900000003	-114.180121000000000	F	NAD83	2895.50	1	NGVD29	9.6	1963-08-08	1982-08-25	98	12.976810455322266
USGS	480600101043701	48.100009690000000	-101.077377299999995	F	NAD83	1527	1.	NGVD29	54	1966-08-09	1995-09-03	115	22.198730468750000
USGS	480630115243501	48.108281800000000	-115.410724000000002	S	NAD83	3035	20	NAVD88	15	2004-07-28	2020-10-27	114	0.099975600838661
USGS	480633115244301	48.109115189999997	-115.412946300000002	S	NAD83	3035	20	NAVD88	20	2004-07-28	2020-10-27	111	0.099975600838661
USGS	480636100401001	48.110006200000001	-100.669864599999997	F	NAD83	1554.78	.01	NGVD29	25	1975-08-12	1989-12-10	108	8.944641113281250
USGS	480640115244701	48.111059699999998	-115.414057400000004	S	NAD83	3035	20	NAVD88	15	2004-07-28	2012-01-10	68	0.099975600838661
USGS	480641115245401	48.111337499999998	-115.416001899999998	S	NAD83	3035	20	NAVD88	20	2004-07-28	2020-10-27	115	0.099975600838661
USGS	480647115245601	48.113004289999999	-115.416557400000002	S	NAD83	3035	20	NAVD88	15	2004-07-28	2020-10-27	116	0.099975600838661
USGS	480650115250401	48.113837670000002	-115.418779599999993	S	NAD83	3035	20	NAVD88	20	2004-07-28	2012-07-27	73	0.099975600838661
USGS	480654115250801	48.114948800000001	-115.419890699999996	S	NAD83	3035	20	NAVD88	15	2000-06-04	2020-10-27	147	0.099975600838661
